freq,word,a1,a2,a3,a4,b1,b2,b3,b4,p1,p2,p3,p4,q1,q2,q3,q4
1595,暗光鳥,04,ej;,sul3,,,,,,ㄢˋ,ㄍㄨㄤ,ㄋㄧㄠˇ,,,,,
1596,夜鷹,"u,4",u/,,,,,,,ㄧㄝˋ,ㄧㄥ,,,,,,
1597,夜鷺,"u,4",xj4,,,,,,,ㄧㄝˋ,ㄌㄨˋ,,,,,,
1598,黑冠麻鷺,co,ej04,a86,xj4,,,,,ㄏㄟ,ㄍㄨㄢˋ,ㄇㄚˊ,ㄌㄨˋ,,,,
1599,大笨鳥,284,1p4,sul3,,,,,,ㄉㄚˋ,ㄅㄣˋ,ㄋㄧㄠˇ,,,,,
1600,鴛鴦,m0,u;,,,,,,,ㄩㄢ,ㄧㄤ,,,,,,
1601,鸚鵡,u/,j3,,,,,,,ㄧㄥ,ㄨˇ,,,,,,
1602,白文鳥,196,jp6,sul3,,,,,,ㄅㄞˊ,ㄨㄣˊ,ㄋㄧㄠˇ,,,,,
1603,燕子,u04,y7,,,,,,,ㄧㄢˋ,ㄗ˙,,,,,,
1604,鴨子,u8,y7,,,,,,,ㄧㄚ,ㄗ˙,,,,,,
1605,烏鴉,j,u8,,,,,,,ㄨ,ㄧㄚ,,,,,,
1606,烏龜,j,ejo,,,,,,,ㄨ,ㄍㄨㄟ,,,,,,
1607,蜥蜴,vu,u4,,,,,,,ㄒㄧ,ㄧˋ,,,,,,
1608,青蛙,fu/,j8,,,,,,,ㄑㄧㄥ,ㄨㄚ,,,,,,
1609,蝌蚪,dk,2.3,,,,,,,ㄎㄜ,ㄉㄡˇ,,,,,,
1610,金魚,rup,m6,,,,,,,ㄐㄧㄣ,ㄩˊ,,,,,,
1611,吳郭魚,j6,eji,m6,,,,,,ㄨˊ,ㄍㄨㄛ,ㄩˊ,,,,,
1612,台灣鯛,w96,j0,2ul,,,,,,ㄊㄞˊ,ㄨㄢ,ㄉㄧㄠ,,,,,
1613,鮭魚,ejo,m6,,,,,,,ㄍㄨㄟ,ㄩˊ,,,,,,
1614,鮪魚,jo3,m6,,,,,,,ㄨㄟˇ,ㄩˊ,,,,,,
1615,沙丁魚,g8,2u/,m6,,,,,,ㄕㄚ,ㄉㄧㄥ,ㄩˊ,,,,,
1616,鰻魚,a06,m6,,,,,,,ㄇㄢˊ,ㄩˊ,,,,,,
1617,土魠魚,wj3,wji,m6,,,,,,ㄊㄨˇ,ㄊㄨㄛ,ㄩˊ,,,,,
1618,秋刀魚,fu.,2l,m6,,,,,,ㄑㄧㄡ,ㄉㄠ,ㄩˊ,,,,,
1619,鯨魚,ru/,m6,,,,,,,ㄐㄧㄥ,ㄩˊ,,,,,,
1620,鯖魚,fu/,m6,,,,,,,ㄑㄧㄥ,ㄩˊ,,,,,,
1621,干貝,e0,1o4,,,,,,,ㄍㄢ,ㄅㄟˋ,,,,,,
1622,扇貝,g04,1o4,,,,,,,ㄕㄢˋ,ㄅㄟˋ,,,,,,
1623,蛤蜊,ek6,xu6,,,,,,,ㄍㄜˊ,ㄌㄧˊ,,,,,,
1624,九孔,ru.3,dj/3,,,,,,,ㄐㄧㄡˇ,ㄎㄨㄥˇ,,,,,,
1625,鮑魚,1l4,m6,,,,,,,ㄅㄠˋ,ㄩˊ,,,,,,
1626,貽貝,u6,1o4,,,,,,,ㄧˊ,ㄅㄟˋ,,,,,,
1627,淡菜,204,h94,,,,,,,ㄉㄢˋ,ㄘㄞˋ,,,,,,
1628,蘭花蚌,x06,cj8,1;4,,,,,,ㄌㄢˊ,ㄏㄨㄚ,ㄅㄤˋ,,,,,
1629,海膽,c93,203,,,,,,,ㄏㄞˇ,ㄉㄢˇ,,,,,,
1630,海參,c93,gp,,,,,,,ㄏㄞˇ,ㄕㄣ,,,,,,
1631,透抽,w.4,t.,,,,,,,ㄊㄡˋ,ㄔㄡ,,,,,,
1632,鎖管,nji3,ej03,,,,,,,ㄙㄨㄛˇ,ㄍㄨㄢˇ,,,,,,
1633,小卷,vul3,rm03,,,,,,,ㄒㄧㄠˇ,ㄐㄩㄢˇ,,,,,,
1634,鯧魚,t;,m6,,,,,,,ㄔㄤ,ㄩˊ,,,,,,
1635,肉鯽魚,b.4,ru4,m6,,,,,,ㄖㄡˋ,ㄐㄧˋ,ㄩˊ,,,,,
1636,鯊魚,g8,m6,,,,,,,ㄕㄚ,ㄩˊ,,,,,,
1637,海豚,c93,wjp6,,,,,,,ㄏㄞˇ,ㄊㄨㄣˊ,,,,,,
1638,海豬,c93,5j,,,,,,,ㄏㄞˇ,ㄓㄨ,,,,,,
1639,櫻花蝦,u/,cj8,vu8,,,,,,ㄧㄥ,ㄏㄨㄚ,ㄒㄧㄚ,,,,,
1640,寵物,tj/3,j4,,,,,,,ㄔㄨㄥˇ,ㄨˋ,,,,,,
1641,貓咪,al,au,,,,,,,ㄇㄠ,ㄇㄧ,,,,,,
1642,小狗,vul3,e.3,,,,,,,ㄒㄧㄠˇ,ㄍㄡˇ,,,,,,
1643,倉鼠,h;,gj3,,,,,,,ㄘㄤ,ㄕㄨˇ,,,,,,
1644,天竺鼠,wu0,5j6,gj3,,,,,,ㄊㄧㄢ,ㄓㄨˊ,ㄕㄨˇ,,,,,
1645,昆蟲,djp,tj/6,,,,,,,ㄎㄨㄣ,ㄔㄨㄥˊ,,,,,,
1646,蝴蝶,cj6,"2u,6",,,,,,,ㄏㄨˊ,ㄉㄧㄝˊ,,,,,,
1647,蚱蜢,584,a/3,,,,,,,ㄓㄚˋ,ㄇㄥˇ,,,,,,
1648,蝗蟲,cj;6,tj/6,,,,,,,ㄏㄨㄤˊ,ㄔㄨㄥˊ,,,,,,
1649,蚊子,jp6,y7,,,,,,,ㄨㄣˊ,ㄗ˙,,,,,,
1650,蟑螂,5;,x;6,,,,,,,ㄓㄤ,ㄌㄤˊ,,,,,,
1651,螞蟻,a83,u3,,,,,,,ㄇㄚˇ,ㄧˇ,,,,,,
1652,瓢蟲,qul6,tj/6,,,,,,,ㄆㄧㄠˊ,ㄔㄨㄥˊ,,,,,,
1653,毛毛蟲,al6,al6,tj/6,,,,,,ㄇㄠˊ,ㄇㄠˊ,ㄔㄨㄥˊ,,,,,
1654,果蠅,eji3,u/6,,,,,,,ㄍㄨㄛˇ,ㄧㄥˊ,,,,,,
1655,蒼蠅,h;,u/6,,,,,,,ㄘㄤ,ㄧㄥˊ,,,,,,
1656,飛蛾撲火,zo,k6,qj,cji3,,,,,ㄈㄟ,ㄜˊ,ㄆㄨ,ㄏㄨㄛˇ,,,,
1657,蚯蚓,fu.,up3,,,,,,,ㄑㄧㄡ,ㄧㄣˇ,,,,,,
1658,熊蟬,vm/6,t06,,,,,,,ㄒㄩㄥˊ,ㄔㄢˊ,,,,,,
1659,蜻蜓,fu/,wu/6,,,,,,,ㄑㄧㄥ,ㄊㄧㄥˊ,,,,,,
1660,螳螂,w;6,x;6,,,,,,,ㄊㄤˊ,ㄌㄤˊ,,,,,,
1661,金龜子,rup,ejo,y7,,,,,,ㄐㄧㄣ,ㄍㄨㄟ,ㄗ˙,,,,,
1662,蠶寶寶,h06,1l3,1l3,,h06,1l3,1l7,,ㄘㄢˊ,ㄅㄠˇ,ㄅㄠˇ,,ㄘㄢˊ,ㄅㄠˇ,ㄅㄠ˙,
1663,蜘蛛,5,5j,,,,,,,ㄓ,ㄓㄨ,,,,,,
1664,築巢,5j6,tl6,,,,,,,ㄓㄨˊ,ㄔㄠˊ,,,,,,
1665,挖洞,j8,2j/4,,,,,,,ㄨㄚ,ㄉㄨㄥˋ,,,,,,
1666,交配,rul,oq4,,,,,,,ㄐㄧㄠ,ㄟㄆˋ,,,,,,
1667,產卵,t03,xj03,,,,,,,ㄔㄢˇ,ㄌㄨㄢˇ,,,,,,
1668,懷孕,cj96,mp4,,,,,,,ㄏㄨㄞˊ,ㄩㄣˋ,,,,,,
1669,嬰兒,u/,-6,,,,,,,ㄧㄥ,ㄦˊ,,,,,,
1670,肉食,b.4,g6,,,,,,,ㄖㄡˋ,ㄕˊ,,,,,,
1671,草食,hl3,g6,,,,,,,ㄘㄠˇ,ㄕˊ,,,,,,
1672,哺乳,1j3,bj3,,,,,,,ㄅㄨˇ,ㄖㄨˇ,,,,,,
1673,兩棲類,xu;3,fu,xo4,,,,,,ㄌㄧㄤˇ,ㄑㄧ,ㄌㄟˋ,,,,,
1674,恆溫,c/6,jp,,,,,,,ㄏㄥˊ,ㄨㄣ,,,,,,
1675,變溫,1u04,jp,,,,,,,ㄅㄧㄢˋ,ㄨㄣ,,,,,,
1676,傳說,tj06,gji,,,,,,,ㄔㄨㄢˊ,ㄕㄨㄛ,,,,,,
1677,神話,gp6,cj84,,,,,,,ㄕㄣˊ,ㄏㄨㄚˋ,,,,,,
1678,神仙,gp6,vu0,,,,,,,ㄕㄣˊ,ㄒㄧㄢ,,,,,,
1679,精靈,ru/,xu/6,,,,,,,ㄐㄧㄥ,ㄌㄧㄥˊ,,,,,,
1680,妖魔鬼怪,ul,ai6,ejo3,ej94,,,,,ㄧㄠ,ㄇㄛˊ,ㄍㄨㄟˇ,ㄍㄨㄞˋ,,,,
1681,青龍,fu/,xj/6,,,,,,,ㄑㄧㄥ,ㄌㄨㄥˊ,,,,,,
1682,白虎,196,cj3,,,,,,,ㄅㄞˊ,ㄏㄨˇ,,,,,,
1683,朱雀,5j,"fm,4",,,,,,,ㄓㄨ,ㄑㄩㄝˋ,,,,,,
1684,玄武,vm06,j3,,,,,,,ㄒㄩㄢˊ,ㄨˇ,,,,,,
1685,鳳凰,z/4,cj;6,,,,,,,ㄈㄥˋ,ㄏㄨㄤˊ,,,,,,
1686,麒麟,fu6,xup6,,,,,,,ㄑㄧˊ,ㄌㄧㄣˊ,,,,,,
1687,上古,g;4,ej3,,,,,,,ㄕㄤˋ,ㄍㄨˇ,,,,,,
1688,恐龍,dj/3,xj/6,,,,,,,ㄎㄨㄥˇ,ㄌㄨㄥˊ,,,,,,
1689,暴龍,1l4,xj/6,,,,,,,ㄅㄠˋ,ㄌㄨㄥˊ,,,,,,
1690,翼手龍,u4,g.3,xj/6,,,,,,ㄧˋ,ㄕㄡˇ,ㄌㄨㄥˊ,,,,,
1691,原始人,m06,g3,bp6,,,,,,ㄩㄢˊ,ㄕˇ,ㄖㄣˊ,,,,,
1692,花草樹木,cj8,hl3,gj,aj4,,,,,ㄏㄨㄚ,ㄘㄠˇ,ㄕㄨ,ㄇㄨˋ,,,,
1693,花卉,cj8,cjo4,,,,,,,ㄏㄨㄚ,ㄏㄨㄟˋ,,,,,,
1694,玫瑰,ao6,ejo,,,,,,,ㄇㄟˊ,ㄍㄨㄟ,,,,,,
1695,杜鵑,2j4,rm0,,,,,,,ㄉㄨˋ,ㄐㄩㄢ,,,,,,
1696,茉莉,ai4,xu47,,,,,,,ㄇㄛˋ,ㄌㄧˋ˙,,,,,,
1697,滿天星,a03,wu0,vu/,,,,,,ㄇㄢˇ,ㄊㄧㄢ,ㄒㄧㄥ,,,,,
1698,百合,193,ck6,,,,,,,ㄅㄞˇ,ㄏㄜˊ,,,,,,
1699,海芋,c93,m4,,,,,,,ㄏㄞˇ,ㄩˋ,,,,,,
1700,鬱金香,m4,rup,vu;,,,,,,ㄩˋ,ㄐㄧㄣ,ㄒㄧㄤ,,,,,
1701,牽牛花,fu0,su.6,cj8,,,,,,ㄑㄧㄢ,ㄋㄧㄡˊ,ㄏㄨㄚ,,,,,
1702,山茶花,g0,t86,cj8,,,,,,ㄕㄢ,ㄔㄚˊ,ㄏㄨㄚ,,,,,
1703,康乃馨,d;,s93,vup,,,,,,ㄎㄤ,ㄋㄞˇ,ㄒㄧㄣ,,,,,
1704,波斯菊,1i,n,rm6,,,,,,ㄅㄛ,ㄙ,ㄐㄩˊ,,,,,
1705,桃花,wl6,cj8,,,,,,,ㄊㄠˊ,ㄏㄨㄚ,,,,,,
1706,吉野櫻,ru6,"u,3",u/,,,,,,ㄐㄧˊ,ㄧㄝˇ,ㄧㄥ,,,,,
1707,寒梅,c06,ao6,,,,,,,ㄏㄢˊ,ㄇㄟˊ,,,,,,
1708,向日葵,vu;4,b4,djo6,,,,,,ㄒㄧㄤˋ,ㄖˋ,ㄎㄨㄟˊ,,,,,
1709,孟宗竹,a/4,yj/,5j6,,,,,,ㄇㄥˋ,ㄗㄨㄥ,ㄓㄨˊ,,,,,
1710,桂竹筍,ejo4,5j6,njp3,,,,,,ㄍㄨㄟˋ,ㄓㄨˊ,ㄙㄨㄣˇ,,,,,
1711,九重葛,ru.3,tj/6,ek3,,,,,,ㄐㄧㄡˇ,ㄔㄨㄥˊ,ㄍㄜˇ,,,,,
1712,荷花,ck6,cj8,,,,,,,ㄏㄜˊ,ㄏㄨㄚ,,,,,,
1713,睡蓮,gjo4,xu06,,,,,,,ㄕㄨㄟˋ,ㄌㄧㄢˊ,,,,,,
1714,菱角,xu/6,rul3,,,,,,,ㄌㄧㄥˊ,ㄐㄧㄠˇ,,,,,,
1715,銀杏,up6,vu/4,,,,,,,ㄧㄣˊ,ㄒㄧㄥˋ,,,,,,
1716,桂花,ejo4,cj8,,,,,,,ㄍㄨㄟˋ,ㄏㄨㄚ,,,,,,
1717,榕樹,bj/6,gj4,,,,,,,ㄖㄨㄥˊ,ㄕㄨˋ,,,,,,
1718,灌木叢,ej04,aj4,hj/6,,,,,,ㄍㄨㄢˋ,ㄇㄨˋ,ㄘㄨㄥˊ,,,,,
1719,柳樹,xu.3,gj4,,,,,,,ㄌㄧㄡˇ,ㄕㄨˋ,,,,,,
1720,椰子樹,"u,6",y7,gj4,,,,,,ㄧㄝˊ,ㄗ˙,ㄕㄨˋ,,,,,
1721,樟樹,5;,gj4,,,,,,,ㄓㄤ,ㄕㄨˋ,,,,,,
1722,木棉,aj4,u06,,,,,,,ㄇㄨˋ,ㄧㄢˊ,,,,,,
1723,姑婆芋,ej,qi6,m4,,,,,,ㄍㄨ,ㄆㄛˊ,ㄩˋ,,,,,
1724,蘆葦,xj6,jo3,,,,,,,ㄌㄨˊ,ㄨㄟˇ,,,,,,
1725,松柏常青,nj/,1i6,t;6,fu/,nj/,193,t;6,fu/,ㄙㄨㄥ,ㄅㄛˊ,ㄔㄤˊ,ㄑㄧㄥ,ㄙㄨㄥ,ㄅㄞˇ,ㄔㄤˊ,ㄑㄧㄥ
1726,車前草,tk,fu06,hl3,,rm,fu06,hl3,,ㄔㄜ,ㄑㄧㄢˊ,ㄘㄠˇ,,ㄐㄩ,ㄑㄧㄢˊ,ㄘㄠˇ,
1727,牛筋草,su.6,rup,hl3,,,,,,ㄋㄧㄡˊ,ㄐㄧㄣ,ㄘㄠˇ,,,,,
1728,菅芒,ru0,a;6,,,,,,,ㄐㄧㄢ,ㄇㄤˊ,,,,,,
1729,含羞草,c06,vu.,hl3,,,,,,ㄏㄢˊ,ㄒㄧㄡ,ㄘㄠˇ,,,,,
1730,白茅,196,al6,,,,,,,ㄅㄞˊ,ㄇㄠˊ,,,,,,
1731,土壤,wj3,b;3,,,,,,,ㄊㄨˇ,ㄖㄤˇ,,,,,,
1732,石頭,g6,w.6,,,g6,w.7,,,ㄕˊ,ㄊㄡˊ,,,ㄕˊ,ㄊㄡ˙,,
1733,水泥,gjo3,su6,,,,,,,ㄕㄨㄟˇ,ㄋㄧˊ,,,,,,
1734,磚塊,5j0,w.6,,,,,,,ㄓㄨㄢ,ㄊㄡˊ,,,,,,
1735,玻璃,1i,xu6,,,,,,,ㄅㄛ,ㄌㄧˊ,,,,,,
1736,塑膠,nj4,rul,,,,,,,ㄙㄨˋ,ㄐㄧㄠ,,,,,,
1737,黃金,cj;6,rup,,,,,,,ㄏㄨㄤˊ,ㄐㄧㄣ,,,,,,
1738,白銀,196,up6,,,,,,,ㄅㄞˊ,ㄧㄣˊ,,,,,,
1739,青銅,fu/,wj/6,,,,,,,ㄑㄧㄥ,ㄊㄨㄥˊ,,,,,,
1740,鋼鐵,e;,"wu,3",,,,,,,ㄍㄤ,ㄊㄧㄝˇ,,,,,,
1741,橡膠,vu;4,rul,,,,,,,ㄒㄧㄤˋ,ㄐㄧㄠ,,,,,,
1742,環保材質,cj06,1l3,h96,56,,,,,ㄏㄨㄢˊ,ㄅㄠˇ,ㄘㄞˊ,ㄓˊ,,,,
1743,石油,g6,u.6,,,,,,,ㄕˊ,ㄧㄡˊ,,,,,,
1744,瀝青,xu4,fu/,,,,,,,ㄌㄧˋ,ㄑㄧㄥ,,,,,,
1745,岩石,u06,g6,,,,,,,ㄧㄢˊ,ㄕˊ,,,,,,
1746,寶石,1l3,g6,,,,,,,ㄅㄠˇ,ㄕˊ,,,,,,
1747,翡翠,zo3,hjo4,,,,,,,ㄈㄟˇ,ㄘㄨㄟˋ,,,,,,
1748,白玉,196,m4,,,,,,,ㄅㄞˊ,ㄩˋ,,,,,,
1749,大理石,284,xu3,g6,,,,,,ㄉㄚˋ,ㄌㄧˇ,ㄕˊ,,,,,
1750,鍍金,2j4,rup,,,,,,,ㄉㄨˋ,ㄐㄧㄣ,,,,,,
1751,瑪瑙,a83,sl3,,,,,,,ㄇㄚˇ,ㄋㄠˇ,,,,,,
1752,珊瑚,g0,cj6,,,,,,,ㄕㄢ,ㄏㄨˊ,,,,,,
1753,珍珠,5p,5j,,,,,,,ㄓㄣ,ㄓㄨ,,,,,,
